Site	AF16	DY180	DY22	ECA264	ECA3733	ECA3734	ECA3738	PB420
V:15127389	2	2	2	2	2	2	2	2
V:15127533	2	2	2	2	2	2	2	2
V:15127734	2	2	2	2	2	2	2	2
V:15127735	2	2	2	2	2	2	2	2
V:15127749	2	2	2	2	2	2	2	2
V:15127758	2	2	2	2	2	2	2	2
V:15127999	2	2	2	2	2	2	2	2
V:15128089	NA	2	2	2	2	2	2	2
V:15128116	NA	2	2	2	2	2	2	2
V:15128156	NA	2	2	2	2	2	2	2
V:15128181	NA	2	2	2	2	2	2	2
V:15128221	NA	2	2	2	2	2	2	2
V:15128223	NA	2	2	2	2	2	2	2
V:15128285	NA	2	2	2	2	2	2	2
V:15128355	NA	2	2	2	2	2	2	2
V:15128400	NA	2	2	2	2	2	2	2
V:15128470	2	2	2	2	2	2	2	2
V:15128546	2	2	2	2	2	2	2	2
V:15128655	2	2	2	2	2	2	2	2
V:15128704	2	2	2	2	2	2	2	2
V:15128790	2	2	2	2	2	2	2	2
V:15128864	2	2	2	2	2	2	2	2
V:15128920	2	2	2	2	2	2	2	2
V:15128983	2	2	2	2	2	2	2	2
V:15128984	2	2	2	2	2	2	2	2
V:15129698	NA	2	2	2	2	2	2	2
V:15129765	2	2	2	2	2	2	2	2
V:15129945	2	2	2	2	2	2	2	2
V:15130238	2	2	2	2	2	2	2	2
V:15130307	2	2	2	2	2	2	2	2
V:15130328	2	2	2	2	2	2	2	2
V:15130383	NA	2	2	2	2	2	2	2
V:15130389	NA	2	2	2	2	2	2	2
V:15130647	NA	2	2	2	NA	2	2	2
V:15131424	2	NA	NA	NA	NA	NA	NA	NA
V:15131577	2	2	2	2	2	2	2	2
V:15131617	2	2	2	2	2	2	2	2
V:15131631	2	2	2	2	2	2	2	2
V:15131721	2	2	2	2	2	2	2	2
V:15131811	2	2	2	2	2	2	2	2
V:15131843	2	2	2	2	2	2	2	2
V:15131913	2	2	2	2	2	2	2	2
V:15132155	2	2	2	2	2	2	2	2
V:15132324	2	2	2	2	2	2	2	2
V:15132325	2	2	2	2	2	2	2	2
V:15132340	2	2	2	2	2	2	2	2
V:15132625	2	2	2	2	2	2	2	2
V:15132637	2	2	2	2	2	2	2	2
V:15132651	2	2	2	2	2	2	2	2
V:15132748	2	2	2	2	2	2	2	2
V:15132935	2	2	2	2	2	2	2	2
V:15132939	2	2	2	2	2	2	2	2
V:15132960	2	2	2	2	2	2	2	2
V:15133036	2	2	2	2	2	2	2	2
V:15133037	2	2	2	2	2	2	2	2
V:15133085	2	2	2	2	2	2	2	2
V:15133152	2	2	2	2	2	2	2	2
V:15133163	2	2	2	2	2	2	2	2
V:15133188	2	2	2	2	2	2	2	2
V:15133200	2	2	2	2	2	2	2	2
V:15133285	2	2	2	2	2	2	2	2
V:15133291	2	2	2	2	2	2	2	2
V:15133447	2	2	2	2	2	2	2	2
V:15133449	2	2	2	2	2	2	2	2
V:15133457	2	2	2	2	2	2	2	2
V:15133525	2	2	2	2	2	2	2	2
V:15133587	2	2	2	2	2	2	2	2
V:15133607	2	2	2	2	2	2	2	2
V:15133618	2	2	2	2	2	2	2	2
V:15133993	2	2	2	2	2	2	2	2
V:15134056	2	2	2	2	2	2	2	2
V:15134147	2	2	2	2	2	2	2	2
V:15134279	2	2	2	2	2	2	2	2
V:15134309	2	2	2	2	2	2	2	2
V:15134397	2	2	2	2	2	2	2	2
V:15134453	2	2	2	2	2	2	2	2
V:15134527	2	2	2	2	2	2	2	2
V:15134557	2	2	2	2	2	2	2	2
V:15134581	2	2	2	2	2	2	2	2
V:15134669	2	2	2	2	2	2	2	2
V:15134706	2	2	2	2	2	2	2	2
V:15134719	2	2	2	2	2	2	2	2
V:15134733	2	2	2	2	2	2	2	2
V:15134849	2	2	2	2	2	2	2	2
V:15134890	2	2	2	2	2	2	2	2
V:15134906	2	2	2	2	2	2	2	2
V:15134931	2	2	2	2	2	2	2	2
V:15134957	2	2	2	2	2	2	2	2
V:15134969	2	2	2	2	2	2	2	2
V:15134972	2	2	2	2	2	2	2	2
V:15134975	2	2	2	2	2	2	2	2
V:15135056	2	2	2	2	2	2	2	2
V:15135071	2	2	2	2	2	2	2	2
V:15135075	2	2	2	2	2	2	2	2
V:15135081	2	2	2	2	2	2	2	2
V:15135259	2	2	2	2	2	2	2	2
V:15135435	2	2	2	2	2	2	2	2
V:15135470	2	2	2	2	2	2	2	2
V:15135482	2	2	2	2	2	2	2	2
V:15135598	NA	NA	NA	NA	NA	2	NA	NA
V:15135611	NA	NA	0	NA	NA	2	NA	NA
V:15135675	2	2	2	2	2	2	2	2
V:15135938	2	2	2	2	2	2	2	2
V:15136168	0	NA	2	NA	0	NA	2	2
V:15136213	NA	0	NA	0	2	NA	0	2
V:15136226	NA	NA	NA	NA	2	NA	NA	2
V:15136252	NA	NA	NA	NA	2	NA	NA	2
V:15136258	NA	NA	NA	NA	2	NA	NA	2
V:15136261	NA	NA	NA	NA	2	NA	NA	2
V:15136269	NA	NA	NA	NA	2	NA	NA	NA
V:15136466	NA	NA	0	NA	2	NA	0	0
V:15136468	0	NA	0	0	2	0	0	0
V:15136474	0	0	0	0	2	0	0	0
V:15136476	NA	0	0	NA	2	NA	0	NA
V:15136573	2	0	2	2	0	2	0	2
V:15136605	2	2	2	2	2	2	NA	2
V:15136644	2	2	2	2	2	2	2	2
V:15136650	2	2	2	2	2	2	2	2
V:15136677	2	2	2	2	2	2	2	2
V:15136691	2	2	2	2	2	2	2	2
V:15136693	2	2	2	2	2	2	2	2
V:15136944	2	2	2	2	2	2	2	2
V:15136978	2	2	2	2	2	2	2	2
V:15137014	2	2	2	2	2	2	2	2
V:15137170	2	NA	2	2	2	2	2	2
V:15137232	2	2	2	2	2	2	2	2
V:15137332	2	2	2	2	2	2	2	2
V:15137388	2	2	2	2	2	2	2	2
V:15137465	2	2	2	2	2	2	2	2
V:15137470	2	2	2	2	2	2	2	2
V:15137490	2	2	2	2	2	2	2	2
V:15137526	2	2	2	2	2	2	2	2
V:15137536	2	2	2	2	2	2	2	2
V:15137541	2	2	2	2	2	2	2	2
V:15137560	2	2	2	2	2	2	2	2
V:15137595	2	2	2	2	2	2	2	2
V:15137600	2	2	2	2	2	2	2	2
V:15137656	NA	2	2	2	2	2	2	2
V:15137673	NA	2	2	2	2	2	2	2
V:15137709	NA	NA	NA	2	2	2	NA	2
V:15137712	NA	NA	NA	2	2	2	NA	2
V:15137720	NA	NA	NA	NA	2	2	NA	2
V:15137728	NA	NA	NA	NA	2	2	NA	NA
V:15137731	NA	NA	NA	NA	2	2	NA	NA
V:15137737	NA	NA	NA	NA	2	NA	NA	NA
V:15137738	NA	NA	NA	NA	2	NA	NA	NA
V:15137748	NA	NA	NA	NA	2	NA	NA	NA
V:15137753	NA	NA	NA	NA	2	NA	NA	NA
V:15137759	NA	NA	NA	NA	2	NA	NA	NA
V:15140377	2	NA	NA	NA	NA	NA	NA	2
V:15140443	2	NA	NA	NA	NA	NA	NA	2
V:15140447	2	NA	NA	NA	NA	NA	NA	2
V:15140485	2	NA	NA	NA	NA	NA	NA	2
V:15140519	2	NA	NA	NA	NA	NA	NA	2
V:15140550	2	NA	NA	NA	NA	NA	NA	2
V:15140555	2	NA	NA	NA	NA	NA	NA	2
V:15140573	2	NA	NA	NA	NA	NA	NA	2
V:15141314	2	NA	NA	NA	NA	NA	NA	NA
V:15141365	2	2	2	NA	2	NA	2	2
V:15141577	2	2	2	2	2	2	2	2
V:15141852	2	2	2	2	2	2	2	2
V:15141906	2	2	2	2	2	2	2	2
V:15142041	2	2	2	2	2	2	2	2
V:15142200	2	2	2	2	2	2	2	2
V:15142568	2	2	2	2	2	2	2	2
V:15142898	2	2	2	2	2	2	2	2
V:15143064	2	2	2	2	2	2	2	2
V:15143091	2	2	2	2	2	2	2	2
V:15143248	2	2	2	2	2	2	2	2
V:15143419	2	2	2	2	2	2	2	2
V:15143511	2	2	2	2	2	2	2	2
V:15143524	2	2	2	2	2	2	2	2
V:15143631	2	2	2	2	2	2	2	2
V:15143934	2	2	2	2	2	2	2	2
V:15144046	2	2	2	2	2	2	2	2
V:15144073	2	2	2	2	2	2	2	2
V:15144077	2	2	2	2	2	2	2	2
V:15144102	2	2	2	2	2	2	2	2
V:15144132	2	2	2	2	2	2	2	2
V:15144234	2	2	2	2	2	2	2	2
V:15144254	2	2	2	2	2	2	2	2
V:15144259	2	2	2	2	2	2	2	2
V:15144277	2	2	2	2	2	2	2	2
V:15144403	2	2	2	2	2	2	2	2
V:15144500	2	2	2	2	2	2	2	2
V:15144626	2	2	2	2	2	2	2	2
V:15144678	2	2	2	2	2	2	2	2
V:15144681	2	2	2	2	2	2	2	2
V:15144682	2	2	2	2	2	2	2	2
V:15144693	2	2	2	2	2	2	2	2
V:15144773	2	2	2	2	2	2	2	2
V:15144777	2	2	2	2	2	2	2	2
V:15144864	2	2	2	2	2	2	2	2
V:15144867	2	2	2	2	2	2	2	2
V:15144887	2	2	2	2	2	2	2	2
V:15144897	2	2	2	2	2	2	2	2
V:15144941	2	2	2	2	2	2	2	2
V:15144948	2	2	2	2	2	2	2	2
V:15144949	2	2	2	2	2	2	2	2
V:15145050	2	2	2	2	2	2	2	2
V:15145101	2	2	2	2	2	2	2	2
V:15145219	2	2	2	2	2	2	2	2
V:15145231	2	2	2	2	2	2	2	2
V:15145297	2	2	2	2	2	2	2	2
V:15145315	2	2	2	2	2	2	2	2
V:15145316	2	2	2	2	2	2	2	2
V:15145329	2	2	2	2	2	2	2	2
V:15145531	NA	NA	2	NA	NA	NA	NA	2
V:15145568	2	2	2	2	2	2	2	2
V:15145578	2	2	2	2	2	2	2	2
V:15145670	2	2	2	2	2	2	2	2
V:15145736	2	2	2	2	2	2	2	2
V:15145818	2	2	2	2	2	2	2	2
V:15145864	2	2	2	2	2	2	2	2
V:15146256	2	2	2	2	2	2	2	2
V:15147036	2	2	2	2	2	2	2	2
V:15147096	2	2	2	2	2	2	2	2
V:15147144	2	2	2	2	2	2	2	2
V:15147442	2	2	2	2	2	2	2	2
V:15147640	NA	2	2	2	2	2	2	2
V:15148133	NA	2	2	2	2	2	2	2
V:15148565	2	2	2	2	2	2	2	2
V:15148832	2	2	2	2	2	2	2	2
V:15148896	2	2	2	2	2	2	2	2
V:15149320	2	2	2	2	2	2	2	2
V:15150061	2	2	2	2	2	2	2	2
V:15150064	2	2	2	2	2	2	2	2
V:15150967	2	2	2	2	2	2	2	2
V:15151007	2	2	2	2	2	2	2	2
V:15151011	2	2	2	2	2	2	2	2
V:15151025	2	2	2	2	2	2	2	2
V:15151056	2	2	2	2	2	2	2	2
V:15151286	2	2	2	2	2	2	2	2
V:15151306	NA	2	2	2	2	2	2	2
V:15151450	2	2	2	2	2	2	2	2
V:15151563	2	2	2	2	2	2	2	2
V:15151893	2	2	2	2	2	2	2	2
V:15152377	2	2	2	2	2	2	2	2
V:15152583	2	2	2	2	2	2	2	2
V:15152643	2	2	2	2	2	2	2	2
V:15154419	2	2	2	2	2	2	2	2
V:15154484	2	2	2	2	2	2	2	2
V:15154635	2	2	2	2	2	2	2	2
V:15154784	2	2	2	2	2	2	2	2
V:15155069	2	2	2	2	2	2	2	2
V:15155096	2	2	2	2	2	2	2	2
V:15155774	2	2	2	2	2	2	2	2
V:15155948	2	2	2	2	2	2	2	2
V:15156109	2	2	2	2	2	2	2	2
V:15156429	NA	2	2	2	2	2	2	2
V:15156924	2	2	2	2	2	2	2	2
V:15157296	2	2	2	2	2	2	2	2
V:15157843	2	2	2	2	2	2	2	2
V:15157939	2	2	2	2	2	2	2	2
V:15158091	2	2	2	2	2	2	2	2
V:15158273	2	2	2	2	2	2	2	2
V:15158326	2	2	2	2	2	2	2	2
V:15158459	2	2	2	2	2	2	2	2
V:15159153	2	2	2	NA	0	0	0	2
V:15159445	2	2	2	2	2	2	2	2
V:15159526	2	2	2	2	2	2	2	2
V:15159754	2	2	2	2	2	2	2	2
V:15159763	2	2	2	2	2	2	2	2
V:15159768	2	2	2	2	2	2	2	2
V:15159817	2	2	2	2	2	2	2	2
V:15159833	2	2	2	2	2	2	2	2
V:15159837	2	2	2	2	2	2	2	2
V:15159887	2	2	2	2	2	2	2	2
V:15159892	2	2	2	2	2	2	2	2
V:15159931	2	2	2	2	2	2	2	2
V:15159948	2	2	2	2	2	2	2	2
V:15159991	2	2	2	2	2	2	2	2
V:15160009	2	2	2	2	2	2	2	2
V:15160033	2	2	2	2	2	2	2	2
V:15160035	2	2	2	2	2	2	2	2
V:15160076	2	2	2	2	2	2	2	2
V:15160110	2	2	2	2	2	2	2	2
V:15160138	2	2	2	2	2	2	2	2
V:15160233	2	2	2	2	2	2	2	2
V:15160258	2	2	2	2	2	2	2	2
V:15160264	2	2	2	2	2	2	2	2
V:15160419	2	2	2	2	2	2	2	2
V:15160449	2	2	2	2	2	2	2	2
V:15160510	2	2	2	2	2	2	2	2
V:15160695	2	2	2	2	2	2	2	2
V:15160784	2	2	2	2	2	2	2	2
V:15160797	2	2	2	2	2	2	2	2
V:15160798	2	2	2	2	2	2	2	2
V:15160916	2	2	2	2	2	2	2	2
V:15161009	2	2	2	2	2	2	2	2
V:15161055	2	2	2	2	2	2	2	2
V:15161175	2	2	2	2	2	2	2	2
V:15161200	2	2	2	2	2	2	2	2
V:15161214	2	2	2	2	2	2	2	2
V:15161324	2	2	2	2	2	2	2	2
V:15161341	2	2	2	2	2	2	2	2
V:15161361	2	2	2	2	2	2	2	2
V:15161373	2	2	2	2	2	2	2	2
V:15161406	2	2	2	2	2	2	2	2
V:15161409	2	2	2	2	2	2	2	2
V:15161422	2	2	2	2	2	2	2	2
V:15161446	2	2	2	2	2	2	2	2
V:15161450	2	2	2	2	2	2	2	2
V:15161463	2	2	2	2	2	2	2	2
V:15161550	2	2	2	2	2	2	2	2
V:15161568	2	2	2	2	2	2	2	2
V:15161569	2	2	2	2	2	2	2	2
V:15161572	2	2	2	2	2	2	2	2
V:15161608	2	2	2	2	2	2	2	2
V:15161621	2	2	2	2	2	2	2	2
V:15161669	2	2	2	2	2	2	2	2
V:15161701	2	2	2	2	2	2	2	2
V:15161703	2	2	2	2	2	2	2	2
V:15161792	2	2	2	2	2	2	2	2
V:15161837	2	2	2	2	2	2	2	2
V:15161853	2	2	2	2	2	2	2	2
V:15161871	2	2	2	2	2	2	2	2
V:15161912	2	2	2	2	2	2	2	2
V:15161950	2	2	2	2	2	2	2	2
V:15161996	2	2	2	2	2	2	2	2
V:15161998	2	2	2	2	2	2	2	2
V:15162104	2	2	2	2	2	2	2	2
V:15162118	2	2	2	2	2	2	2	2
V:15162130	2	2	2	2	2	2	2	2
V:15162222	2	2	2	2	2	2	2	2
V:15162253	2	2	2	2	2	2	2	2
V:15162255	2	2	2	2	2	2	2	2
V:15162279	2	2	2	2	2	2	2	2
V:15162300	2	2	2	2	2	2	2	2
V:15162316	2	2	2	2	2	2	2	2
V:15162360	2	2	2	2	2	2	2	2
V:15162410	2	2	2	2	2	2	2	2
V:15162472	2	2	2	2	2	2	2	2
V:15162497	2	2	2	2	2	2	2	2
V:15162518	2	2	2	2	2	2	2	2
V:15162552	2	2	2	2	2	2	2	2
V:15162682	2	2	2	2	2	2	2	2
V:15162816	2	2	2	2	2	2	2	2
V:15162912	2	2	2	2	2	2	2	2
V:15162934	2	2	2	2	2	2	2	2
V:15162975	2	2	2	2	2	2	2	2
V:15163007	2	2	2	2	2	2	2	2
V:15163038	2	2	2	2	2	2	2	2
V:15163041	2	2	2	2	2	2	2	2
V:15163060	2	2	2	2	2	2	2	2
V:15163067	2	2	2	2	2	2	2	2
V:15163091	2	2	2	2	2	2	2	2
V:15163135	2	2	2	2	2	2	2	2
V:15163213	2	2	2	2	2	2	2	2
V:15163215	2	2	2	2	2	2	2	2
V:15163257	2	2	2	2	2	2	2	2
V:15163382	2	2	2	2	2	2	2	2
V:15163384	2	2	2	2	2	2	2	2
V:15163528	2	2	2	2	2	2	2	2
V:15163689	2	2	2	2	2	2	2	2
V:15163798	2	2	2	2	2	2	2	2
V:15163906	2	2	2	2	2	2	2	2
V:15163924	2	2	2	2	2	2	2	2
V:15164008	2	2	2	2	2	2	2	2
V:15164013	2	2	2	2	2	2	2	2
V:15164040	2	2	2	2	2	2	2	2
V:15164059	2	2	2	2	2	2	2	2
V:15164090	2	2	2	2	2	2	2	2
V:15164286	2	2	2	2	2	2	2	2
V:15164355	2	2	2	2	2	2	2	2
V:15164371	2	2	2	2	2	2	2	2
V:15164465	2	2	2	2	2	2	2	2
V:15164494	2	2	2	2	2	2	2	2
V:15164716	2	2	2	2	2	2	2	2
V:15164718	2	2	2	2	2	2	2	2
V:15164793	2	2	2	2	2	2	2	2
V:15164905	2	2	2	2	2	2	2	2
V:15165034	2	2	2	2	2	2	2	2
V:15165035	2	2	2	2	2	2	2	2
V:15165195	2	2	2	2	2	2	2	2
V:15165209	2	2	2	2	2	2	2	2
V:15165442	2	0	0	0	0	0	0	0
V:15165452	2	2	2	2	2	2	2	2
V:15165792	2	2	2	2	2	2	2	2
V:15166031	2	2	2	2	2	2	2	2
V:15167511	2	2	2	2	2	2	2	2
V:15167771	2	2	2	2	2	2	2	2
V:15167827	2	2	2	2	2	2	2	2
V:15168509	2	2	2	2	2	2	2	2
V:15168672	2	2	2	2	2	2	2	2
V:15168736	2	2	2	2	NA	2	2	2
V:15168838	2	2	2	2	2	2	2	2
V:15169211	2	2	2	2	2	2	2	2
V:15169373	2	2	2	2	2	2	2	2
V:15169997	NA	2	2	2	2	2	2	2
V:15170116	NA	2	2	2	2	2	2	2
V:15170120	NA	2	2	2	2	2	2	2
V:15170397	2	2	2	2	2	2	2	2
V:15170414	2	2	2	2	2	2	2	2
V:15171028	2	2	2	2	2	2	2	2
V:15171576	2	2	2	2	2	2	2	2
V:15172441	2	2	2	2	2	2	2	2
V:15172570	2	2	2	2	2	2	2	2
V:15172766	2	2	2	2	2	2	2	2
V:15172969	2	2	2	2	2	2	2	2
V:15173235	2	2	2	2	NA	2	2	2
V:15173410	2	2	2	2	2	2	2	2
V:15173427	2	2	2	2	2	2	2	2
V:15173780	2	2	2	2	2	2	2	2
V:15174017	2	2	2	2	2	2	2	2
V:15174098	2	2	2	2	2	2	2	2
V:15174837	2	2	2	2	2	2	2	2
V:15175208	2	2	2	2	2	2	2	2
V:15175256	2	2	2	2	2	2	2	2
V:15176005	2	2	2	2	2	2	2	2
V:15176966	2	2	2	2	2	2	2	2
V:15177247	2	2	2	2	2	2	2	2
V:15177540	2	2	2	2	2	2	2	2
V:15177831	2	2	2	2	2	2	2	2
V:15177879	2	2	2	2	2	2	2	2
V:15177885	2	2	2	2	2	2	2	2
V:15177891	2	2	2	2	2	2	2	2
V:15178499	2	2	2	2	2	2	2	2
V:15178694	2	2	2	2	2	2	2	2
V:15179211	2	2	2	2	2	2	2	2
V:15179888	2	2	2	2	2	2	2	2
V:15180170	2	2	2	2	2	2	2	2
V:15180201	2	2	2	2	2	2	2	2
V:15180789	2	2	2	2	2	2	2	2
V:15180836	2	2	2	2	2	2	2	2
V:15180935	2	2	2	2	2	2	2	2
V:15181235	2	2	2	2	2	2	2	2
V:15182619	0	2	0	0	0	0	0	0
V:15182864	2	2	2	2	2	2	2	2
V:15182870	2	2	2	2	2	2	2	2
V:15182884	2	2	2	2	2	2	2	2
V:15184503	2	2	2	2	2	2	2	2
V:15184519	2	2	2	2	2	2	2	2
V:15185115	2	2	2	2	2	2	2	2
V:15185173	2	2	2	2	2	2	2	2
V:15186815	2	2	2	2	2	2	2	2
V:15186906	2	2	2	2	2	2	2	2
V:15186994	2	2	2	2	2	2	2	2
V:15187982	2	2	2	2	2	2	2	2
V:15188137	2	2	2	2	2	2	2	2
V:15188693	2	2	2	2	2	2	2	2
V:15188883	2	2	2	2	2	2	2	2
V:15189275	2	2	2	2	2	2	2	2
V:15189286	2	2	2	2	2	2	2	2
V:15189380	2	2	2	2	2	2	2	2
V:15189852	2	2	2	2	2	2	2	2
V:15190238	2	2	2	2	2	2	2	2
V:15190334	2	2	2	2	2	2	2	2
V:15190647	2	2	2	2	2	2	2	2
V:15190914	2	2	2	2	2	2	2	2
V:15190925	2	2	2	2	2	2	2	2
V:15190982	2	2	2	2	2	2	2	2
V:15191036	2	2	2	2	2	2	2	2
V:15191497	2	2	2	2	2	2	2	2
V:15191531	2	2	2	2	2	2	2	2
V:15191755	2	2	2	2	2	2	2	2
V:15191783	2	2	2	2	2	2	2	2
V:15191801	2	2	2	2	2	2	2	2
V:15191814	2	2	2	2	2	2	2	2
V:15191893	2	2	2	2	2	2	2	2
V:15191902	2	2	2	2	2	2	2	2
V:15191929	2	2	2	2	2	2	2	2
V:15191943	2	2	2	2	2	2	2	2
V:15192209	2	2	2	2	2	2	2	2
V:15192393	2	2	2	2	2	2	2	2
V:15192399	2	2	2	2	2	2	2	2
V:15192406	2	2	2	2	2	2	2	2
V:15192481	2	2	2	2	2	2	2	2
V:15192483	2	2	2	2	2	2	2	2
V:15192539	2	2	2	2	2	2	2	2
V:15192570	2	2	2	2	2	2	2	2
V:15193365	2	2	2	2	2	2	2	2
V:15193779	2	2	2	2	2	2	2	2
V:15194152	2	2	2	2	2	2	2	2
V:15194249	NA	2	2	2	2	2	2	2
V:15194472	NA	2	2	2	2	2	2	2
V:15194531	NA	2	2	2	2	2	2	2
V:15194603	2	2	2	2	2	2	2	2
V:15194986	2	2	2	2	2	2	2	2
V:15195082	2	2	2	2	2	2	2	2
V:15195139	2	2	2	2	2	2	2	2
V:15195501	2	2	2	2	2	2	2	2
V:15196215	2	2	2	2	2	2	2	2
V:15196275	2	2	2	2	2	2	2	2
V:15196521	2	2	2	2	2	2	2	2
V:15196892	2	2	2	2	2	2	2	2
V:15197009	2	2	2	2	2	2	2	2
V:15197010	2	2	2	2	2	2	2	2
V:15197405	2	2	2	2	2	2	2	2
V:15197816	2	2	2	2	2	2	2	2
V:15198622	2	2	2	2	2	2	2	2
V:15198806	2	2	2	2	2	2	2	2
V:15199157	2	2	2	2	2	2	2	2
V:15199808	2	2	2	2	2	2	2	2
V:15200902	2	NA	2	2	NA	2	2	NA
V:15200906	2	NA	2	2	NA	2	2	NA
V:15200907	2	NA	2	2	NA	2	2	NA
V:15200911	2	NA	NA	2	NA	2	NA	NA
V:15200913	2	NA	NA	2	NA	2	NA	NA
V:15200914	2	NA	NA	NA	NA	2	NA	NA
V:15200928	2	NA	NA	NA	NA	NA	NA	NA
V:15200935	2	NA	NA	NA	NA	NA	NA	NA
V:15200943	2	NA	NA	NA	NA	NA	NA	NA
V:15200948	2	NA	NA	NA	NA	NA	NA	NA
V:15200956	2	NA	NA	NA	NA	NA	NA	NA
V:15200959	2	NA	NA	NA	NA	NA	NA	NA
V:15201032	2	2	2	2	2	2	2	2
V:15201330	2	2	2	2	2	2	2	2
V:15202144	2	2	2	2	2	2	2	2
V:15202664	2	2	2	2	2	2	2	2
V:15204474	2	2	2	2	2	2	2	2
V:15204753	2	2	2	2	2	2	2	2
V:15204754	2	2	2	2	2	2	2	2
V:15205050	2	2	2	2	2	2	2	2
V:15206353	2	2	2	2	2	2	2	2
V:15206430	2	2	2	2	2	2	2	2
V:15206974	2	2	2	2	2	2	2	2
V:15207045	2	2	2	2	2	2	2	2
V:15207046	2	2	2	2	2	2	2	2
V:15207052	2	2	2	2	2	2	2	2
V:15207148	2	2	2	2	2	2	2	2
V:15207415	2	2	2	2	2	2	2	2
V:15207822	2	2	2	2	2	2	2	2
V:15208053	2	2	2	2	2	2	2	2
V:15208262	2	2	2	2	2	2	2	2
V:15209030	2	2	2	2	2	2	2	2
V:15210436	2	2	2	2	2	2	2	2
V:15211476	2	2	2	2	2	2	2	2
V:15211523	2	2	2	2	2	2	2	2
V:15211596	2	2	2	2	2	2	2	2
V:15211646	2	2	2	2	2	2	2	2
V:15211671	2	2	2	2	2	2	2	2
V:15211672	2	2	2	2	2	2	2	2
V:15211682	2	2	2	2	2	2	2	2
V:15211989	2	2	2	2	2	2	2	2
V:15211998	2	2	2	2	2	2	2	2
V:15212002	2	2	2	2	2	2	2	2
V:15212101	2	2	2	2	2	2	2	2
V:15212219	2	2	2	2	2	2	2	2
V:15212235	2	2	2	2	2	2	2	2
V:15212277	2	2	2	2	2	2	2	2
V:15212312	2	2	2	2	2	2	2	2
V:15212314	2	2	2	2	2	2	2	2
V:15212316	2	2	2	2	2	2	2	2
V:15212321	2	2	2	2	2	2	2	2
V:15212401	2	2	2	2	2	2	2	2
V:15212445	2	2	2	2	2	2	2	2
V:15212519	2	2	2	2	2	2	2	2
V:15212602	2	2	2	2	2	2	2	2
V:15212614	2	2	2	2	2	2	2	2
V:15212775	2	2	2	2	2	2	2	2
V:15213088	2	2	2	2	2	2	2	2
V:15213127	2	2	2	2	2	2	2	2
V:15213191	2	2	2	2	2	2	2	2
V:15213233	2	2	2	2	2	2	2	2
V:15213272	2	2	2	2	2	2	2	2
V:15213330	2	2	2	2	2	2	2	2
V:15213349	2	2	2	2	2	2	2	2
V:15213356	2	2	2	2	2	2	2	2
V:15213468	2	2	2	2	2	2	2	2
V:15213522	2	2	2	2	2	2	2	2
V:15213697	2	2	2	2	2	2	2	2
V:15213733	2	2	2	2	2	2	2	2
V:15213926	2	2	2	2	2	2	2	2
V:15214298	2	2	2	2	2	2	2	2
V:15214299	2	2	2	2	2	2	2	2
V:15214340	2	2	2	2	2	2	2	2
V:15214353	2	2	2	2	2	2	2	2
V:15214401	2	2	2	2	2	2	2	2
V:15214451	2	2	2	2	2	2	2	2
V:15214559	2	2	2	2	2	2	2	2
V:15214769	2	2	2	2	2	2	2	2
V:15214785	2	2	2	2	2	2	2	2
V:15215025	2	2	2	2	2	2	2	2
V:15215095	2	2	2	2	2	2	2	2
V:15215118	2	2	2	2	2	2	2	2
V:15215158	2	2	2	2	2	2	2	2
V:15215165	2	2	2	2	2	2	2	2
V:15215274	2	2	2	2	2	2	2	2
V:15215291	2	2	2	2	2	2	2	2
V:15215462	2	2	2	2	2	2	2	2
V:15215475	2	2	2	2	2	2	2	2
V:15215479	2	2	2	2	2	2	2	2
V:15215485	2	2	2	2	2	2	2	2
V:15215488	2	2	2	2	2	2	2	2
V:15215552	2	2	2	2	2	2	2	2
V:15215580	2	2	2	2	2	2	2	2
V:15215629	2	2	2	2	2	2	2	2
V:15215635	2	2	2	2	2	2	2	2
V:15215740	2	2	2	2	2	2	2	2
V:15215855	2	2	2	2	2	2	2	2
V:15215948	2	2	2	2	2	2	2	2
V:15215949	2	2	2	2	2	2	2	2
V:15215950	2	2	2	2	2	2	2	2
V:15215952	2	2	2	2	2	2	2	2
V:15216004	2	2	2	2	2	2	2	2
V:15216043	2	2	2	2	2	2	2	2
V:15216304	2	2	2	2	2	2	2	2
V:15216391	2	2	2	2	2	2	2	2
V:15216473	2	2	2	2	2	2	2	2
V:15216576	2	2	2	2	2	2	2	2
V:15216604	2	2	2	2	2	2	2	2
V:15216631	2	2	2	2	2	2	2	2
V:15216672	2	2	2	2	2	2	2	2
V:15216673	2	2	2	2	2	2	2	2
V:15216726	2	2	2	2	2	2	2	2
V:15216744	2	2	2	2	2	2	2	2
V:15216750	2	2	2	2	2	2	2	2
V:15216820	2	2	2	2	2	2	2	2
V:15216888	2	2	2	2	2	2	2	2
V:15216889	2	2	2	2	2	2	2	2
V:15216890	2	2	2	2	2	2	2	2
V:15216907	2	2	2	2	2	2	2	2
V:15216983	2	2	2	2	2	2	2	2
V:15217000	2	2	2	2	2	2	2	2
V:15217001	2	2	2	2	2	2	2	2
V:15217057	2	2	2	2	2	2	2	2
V:15217097	NA	2	2	2	2	2	2	2
V:15217098	NA	2	2	2	2	2	2	2
V:15217164	NA	2	2	2	2	2	2	2
V:15217180	NA	2	2	2	2	2	2	2
