Orthogroup	CGC2	N2	AF16	CGC2_counts	AF16_counts	N2_chrom	N2_start	N2_end	N2_strand	N2_alias	N2_alias2	AF16_length	CGC2_length	N2_length	AF16_acc	CGC2_acc	AF16_deviation	CGC2_deviation	class
OG0013773	g19075.t1	Transcript_T03G11.3.1	Transcript_CBG14627.1	1	1	X	5174369	5177511	+	T03G11.3	NA	323	323	322	1.00310559006211	1.00310559006211	0.00310559006211175	0.00310559006211175	Near-identical
OG0013774	g19076.t1	Transcript_T03G11.6.1	Transcript_CBG14628.1	1	1	X	5177519	5179150	-	metl-9	T03G11.6	316	316	311	1.01607717041801	1.01607717041801	0.0160771704180065	0.0160771704180065	Near-identical
OG0013775	g19083.t1	Transcript_T03G11.9.1	Transcript_CBG14633.1	1	1	X	5184231	5186686	+	T03G11.9	NA	183	183	183	1	1	0	0	Identical
OG0013776	g19084.t1	Transcript_T03G11.8.1	Transcript_CBG14634.1	1	1	X	5186916	5189077	-	zig-6	T03G11.8	239	239	243	0.983539094650206	0.983539094650206	0.0164609053497943	0.0164609053497943	Near-identical
OG0013777	g19089.t1	Transcript_H28G03.6.1	Transcript_CBG14641.1	1	1	X	5234669	5243408	-	mtm-5	H28G03.6	1760	1761	1744	1.00917431192661	1.00974770642202	0.00917431192660545	0.00974770642201839	Near-identical
OG0013778	g19091.t1	Transcript_Y34B4A.10.1	Transcript_CBG14643.1	1	1	X	5249903	5252787	+	Y34B4A.10	NA	515	515	498	1.03413654618474	1.03413654618474	0.0341365461847389	0.0341365461847389	Near-identical
OG0013779	g19092.t1	Transcript_Y34B4A.6.1	Transcript_CBG14644.1	1	1	X	5253047	5255068	+	nspg-14	Y34B4A.6	231	231	231	1	1	0	0	Identical
OG0013780	g19093.t1	Transcript_Y34B4A.9.1	Transcript_CBG29125.1	1	1	X	5255194	5256855	+	nspg-13	Y34B4A.9	226	226	225	1.00444444444444	1.00444444444444	0.00444444444444447	0.00444444444444447	Near-identical
OG0013781	g19098.t1	Transcript_Y34B4A.3.1	Transcript_CBG14651.1	1	1	X	5275561	5278519	+	hst-6	Y34B4A.3	364	364	362	1.00552486187845	1.00552486187845	0.00552486187845314	0.00552486187845314	Near-identical
OG0013782	g19099.t1	Transcript_Y34B4A.2.1	Transcript_CBG14652.1	1	1	X	5279497	5283719	+	Y34B4A.2	NA	334	334	339	0.985250737463127	0.985250737463127	0.0147492625368731	0.0147492625368731	Near-identical
OG0013783	g19102.t1	Transcript_F32A6.2.1	Transcript_CBG14655a.1	1	1	X	5298561	5306542	+	ift-81	F32A6.2	641	641	638	1.00470219435737	1.00470219435737	0.00470219435736685	0.00470219435736685	Near-identical
OG0013784	g19105.t1	Transcript_C26B9.5.1	Transcript_CBG14660.1	1	1	X	5329479	5332339	+	C26B9.5	NA	511	512	516	0.99031007751938	0.992248062015504	0.00968992248062017	0.00775193798449614	Near-identical
OG0013785	g19110.t1	Transcript_C26B9.3.1	Transcript_CBG14666.1	1	1	X	5338301	5340182	+	C26B9.3	NA	257	257	257	1	1	0	0	Identical
OG0013786	g19111.t1	Transcript_C26B9.2.1	Transcript_CBG14667.1	1	1	X	5340189	5342212	+	C26B9.2	NA	284	284	288	0.986111111111111	0.986111111111111	0.0138888888888888	0.0138888888888888	Near-identical
OG0013787	g19112.t1	Transcript_C26B9.7.1	Transcript_CBG14668.1	1	1	X	5342307	5342848	+	C26B9.7	NA	99	99	75	1.32	1.32	0.32	0.32	Deviated (Concordant)
OG0013788	g19114.t1	Transcript_F35C8.4.1	Transcript_CBG14670.1	1	1	X	5349098	5352016	+	syx-3	F35C8.4	305	305	306	0.996732026143791	0.996732026143791	0.00326797385620914	0.00326797385620914	Near-identical
OG0013789	g19116.t1	Transcript_F35C8.6.1	Transcript_CBG14672.1	1	1	X	5353103	5354072	-	pfn-2	F35C8.6	131	131	131	1	1	0	0	Identical
OG0013790	g19119.t1	Transcript_F35C8.5.1	Transcript_CBG14675.1	1	1	X	5365813	5367619	+	F35C8.5	NA	300	300	300	1	1	0	0	Identical
OG0013791	g19122.t1	Transcript_C03F11.1.1	Transcript_CBG14678.1	1	1	X	5386858	5394528	+	kcnl-3	C03F11.1	712	712	692	1.02890173410405	1.02890173410405	0.0289017341040463	0.0289017341040463	Near-identical
OG0013792	g19123.t1	Transcript_C03F11.2.1	Transcript_CBG14679.1	1	1	X	5394478	5397400	-	C03F11.2	NA	410	427	362	1.13259668508287	1.17955801104972	0.132596685082873	0.179558011049724	Deviated (Concordant)
OG0013793	g19124.t1	Transcript_C03F11.3.1	Transcript_CBG14680.1	1	1	X	5397699	5400584	-	scav-1	C03F11.3	563	563	563	1	1	0	0	Identical
OG0013794	g19129.t1	Transcript_C25F6.8.1	Transcript_CBG14685.1	1	1	X	5448241	5450030	+	C25F6.8	NA	190	190	188	1.01063829787234	1.01063829787234	0.0106382978723405	0.0106382978723405	Near-identical
OG0013795	g19130.t2	Transcript_C25F6.6.1	Transcript_CBG14686.1	1	1	X	5450008	5450823	-	C25F6.6	NA	196	196	197	0.99492385786802	0.99492385786802	0.00507614213197971	0.00507614213197971	Near-identical
OG0013796	g19131.t1	Transcript_C25F6.4.1	Transcript_CBG14688.1	1	1	X	5461230	5466785	+	ddr-1	C25F6.4	768	768	766	1.00261096605744	1.00261096605744	0.00261096605744116	0.00261096605744116	Near-identical
OG0013797	g19132.t1	Transcript_C25F6.3.1	Transcript_CBG14689.1	1	1	X	5467870	5472683	+	dpyd-1	C25F6.3	1058	1059	1059	0.999055712936733	1	0.000944287063267213	0	Identical
OG0013798	g19133.t1	Transcript_C25F6.2.1	Transcript_CBG14691.1	1	1	X	5479700	5484941	+	dlg-1	C25F6.2	961	961	967	0.993795243019648	0.993795243019648	0.00620475698035161	0.00620475698035161	Near-identical
OG0013799	g19134.t1	Transcript_C25F6.1.1	Transcript_CBG14692.1	1	1	X	5486487	5488102	+	C25F6.1	NA	184	184	183	1.00546448087432	1.00546448087432	0.00546448087431695	0.00546448087431695	Near-identical
OG0013800	g19136.t1	Transcript_T23F2.2.1	Transcript_CBG14695.1	1	1	X	5495985	5505248	-	T23F2.2	NA	1554	1554	1556	0.998714652956298	0.998714652956298	0.00128534704370176	0.00128534704370176	Near-identical
OG0013801	g19139.t1	Transcript_C54G7.2.1	Transcript_CBG14799.1	1	1	X	5519955	5522819	-	mboa-3	C54G7.2	481	481	480	1.00208333333333	1.00208333333333	0.00208333333333344	0.00208333333333344	Near-identical
OG0013802	g19141.t1	Transcript_C54G7.1.1	Transcript_CBG14803.1	1	1	X	5543951	5545620	+	C54G7.1	NA	261	261	259	1.00772200772201	1.00772200772201	0.00772200772200771	0.00772200772200771	Near-identical
OG0013803	g19142.t2	Transcript_C54G7.4.1	Transcript_CBG14804.1	1	1	X	5545587	5552752	-	ifta-1	C54G7.4	1247	1249	1246	1.0008025682183	1.0024077046549	0.000802568218298605	0.00240770465489559	Near-identical
OG0013804	g19148.t1	Transcript_F14D12.2.1	Transcript_CBG14705a.1	1	1	X	5593133	5594965	+	unc-97	F14D12.2	348	353	348	1	1.01436781609195	0	0.014367816091954	Identical
OG0013805	g19149.t1	Transcript_F14D12.5.1	Transcript_CBG14706.1	1	1	X	5595787	5599330	-	sulp-2	F14D12.5	750	750	652	1.15030674846626	1.15030674846626	0.150306748466258	0.150306748466258	Deviated (Concordant)
OG0013807	g19157.t1	Transcript_T22B7.4.1	Transcript_CBG14716.1	1	1	X	5638576	5641415	-	T22B7.4	NA	566	566	537	1.05400372439479	1.05400372439479	0.054003724394786	0.054003724394786	Deviated (Concordant)
OG0013808	g19159.t1	Transcript_T22B7.3.1	Transcript_CBG14718.1	1	1	X	5647373	5650218	+	T22B7.3	NA	282	282	282	1	1	0	0	Identical
OG0013809	g19160.t1	Transcript_T22B7.7.1	Transcript_CBG14719.1	1	1	X	5651865	5654074	-	T22B7.7	NA	393	393	393	1	1	0	0	Identical
OG0013810	g19170.t1	Transcript_W01C8.1.1	Transcript_CBG14732.1	1	1	X	5692399	5694426	+	W01C8.1	NA	125	144	138	0.905797101449275	1.04347826086957	0.0942028985507246	0.0434782608695652	Near-identical
OG0013811	g19171.t1	Transcript_W01C8.5a.1	Transcript_CBG14733.1	1	1	X	5694485	5697308	-	W01C8.5	NA	509	509	511	0.996086105675147	0.996086105675147	0.00391389432485323	0.00391389432485323	Near-identical
OG0013812	g19173.t1	Transcript_E03E2.1.1	Transcript_CBG14735.1	1	1	X	5714522	5717562	+	cyp-43A1	E03E2.1	530	530	526	1.00760456273764	1.00760456273764	0.00760456273764265	0.00760456273764265	Near-identical
OG0013813	g19175.t1	Transcript_C41G11.1.1	Transcript_CBG14737.1	1	1	X	5717538	5720224	-	C41G11.1	NA	437	437	429	1.01864801864802	1.01864801864802	0.0186480186480187	0.0186480186480187	Near-identical
OG0013814	g19179.t1	Transcript_C54H2.3.1	Transcript_CBG14746.1	1	1	X	5760281	5763392	-	tag-294	C54H2.3	423	423	430	0.983720930232558	0.983720930232558	0.0162790697674419	0.0162790697674419	Near-identical
OG0013815	g19181.t1	Transcript_C54H2.4.1	Transcript_CBG14747.1	1	1	X	5766190	5770748	-	C54H2.4	NA	305	305	307	0.993485342019544	0.993485342019544	0.00651465798045603	0.00651465798045603	Near-identical
OG0013816	g19183.t1	Transcript_C54H2.5.1	Transcript_CBG14749.1	1	1	X	5778875	5780722	-	sft-4	C54H2.5	277	277	277	1	1	0	0	Identical
OG0013817	g19185.t1	Transcript_F46G11.6.1	Transcript_CBG14750.1	1	1	X	5786493	5787353	+	F46G11.6	NA	160	160	160	1	1	0	0	Identical
OG0013818	g19186.t1	Transcript_F46G11.2.1	Transcript_CBG31032.1	1	1	X	5788161	5790345	+	F46G11.2	NA	380	380	381	0.99737532808399	0.99737532808399	0.00262467191601046	0.00262467191601046	Near-identical
OG0013819	g19188.t1	Transcript_F46G11.4.1	Transcript_CBG14752.1	1	1	X	5797319	5798790	-	F46G11.4	NA	68	68	67	1.01492537313433	1.01492537313433	0.0149253731343284	0.0149253731343284	Near-identical
OG0013820	g19189.t1	Transcript_F13D11.3.1	Transcript_CBG14753.1	1	1	X	5804379	5805922	-	F13D11.3	NA	173	173	174	0.994252873563218	0.994252873563218	0.00574712643678166	0.00574712643678166	Near-identical
OG0013821	g19193.t1	Transcript_F13D11.1.1	Transcript_CBG14759.1	1	1	X	5829435	5832027	+	acp-5	F13D11.1	378	416	416	0.908653846153846	1	0.0913461538461539	0	Identical
OG0013822	g19194.t2	Transcript_F13D11.4.1	Transcript_CBG14760.1	1	1	X	5831929	5834805	-	F13D11.4	NA	343	346	343	1	1.00874635568513	0	0.00874635568513127	Identical
OG0013823	g19195.t2	Transcript_W06B11.3.1	Transcript_CBG14761.1	1	1	X	5838039	5839778	-	dct-11	W06B11.3	239	262	236	1.01271186440678	1.11016949152542	0.0127118644067796	0.110169491525424	Near-identical
OG0013824	g19196.t1	Transcript_W06B11.2.1	Transcript_CBG14762.1	1	1	X	5841592	5845987	+	puf-9	W06B11.2	703	703	703	1	1	0	0	Identical
OG0013825	g19197.t1	Transcript_W06B11.1.1	Transcript_CBG14763.1	1	1	X	5849100	5851971	+	atat-2	W06B11.1	263	263	263	1	1	0	0	Identical
OG0013826	g19198.t1	Transcript_W06B11.4b.1	Transcript_CBG14764.1	1	1	X	5851954	5854263	-	hog-1	W06B11.4	245	245	245	1	1	0	0	Identical
OG0013827	g19201.t1	Transcript_F49E10.4.1	Transcript_CBG14770.1	1	1	X	5875867	5881752	+	F49E10.4	NA	614	614	612	1.00326797385621	1.00326797385621	0.00326797385620914	0.00326797385620914	Near-identical
OG0013828	g19202.t1	Transcript_F49E10.3.1	Transcript_CBG14771.1	1	1	X	5885865	5886833	+	flp-7	F49E10.3	186	186	177	1.05084745762712	1.05084745762712	0.0508474576271187	0.0508474576271187	Deviated (Concordant)
OG0013829	g19205.t2	Transcript_F49E10.1.1	Transcript_CBG14774b.1	1	1	X	5897338	5902157	+	tbc-16	F49E10.1	728	728	725	1.00413793103448	1.00413793103448	0.00413793103448268	0.00413793103448268	Near-identical
OG0013830	g19206.t1	Transcript_H05L03.3.1	Transcript_CBG14775.1	1	1	X	5904653	5905345	+	nlp-49	H05L03.3	72	72	72	1	1	0	0	Identical
OG0013831	g19209.t1	Transcript_Y23B4A.1.1	Transcript_CBG14779.1	1	1	X	5916010	5917384	-	Y23B4A.1	NA	131	131	124	1.05645161290323	1.05645161290323	0.0564516129032258	0.0564516129032258	Deviated (Concordant)
OG0013832	g19212.t2	Transcript_C46F4.3.1	Transcript_CBG14782.1	1	1	X	5935773	5937614	+	C46F4.3	NA	230	154	153	1.50326797385621	1.00653594771242	0.503267973856209	0.00653594771241828	Near-identical
OG0013833	g19214.t1	Transcript_R07E4.4.1	Transcript_CBG14784.1	1	1	X	5945813	5948869	-	mig-23	R07E4.4	553	553	552	1.0018115942029	1.0018115942029	0.00181159420289845	0.00181159420289845	Near-identical
OG0013834	g19215.t1	Transcript_R07E4.5.1	Transcript_CBG14785.1	1	1	X	5949529	5953174	-	R07E4.5	NA	1381	1381	817	1.69033047735618	1.69033047735618	0.690330477356181	0.690330477356181	Deviated (Concordant)
OG0013835	g19220.t1	Transcript_F22F4.5.1	Transcript_CBG14810.1	1	1	X	5992099	5992870	-	F22F4.5	NA	196	196	196	1	1	0	0	Identical
OG0013836	g19223.t1	Transcript_F22F4.1.1	Transcript_CBG14814.1	1	1	X	6004153	6007096	+	sups-1	F22F4.1	555	555	556	0.998201438848921	0.998201438848921	0.00179856115107913	0.00179856115107913	Near-identical
OG0013837	g19224.t1	Transcript_C09B8.3.1	Transcript_CBG14815.1	1	1	X	6006969	6010673	-	C09B8.3	NA	399	399	396	1.00757575757576	1.00757575757576	0.00757575757575757	0.00757575757575757	Near-identical
OG0008506	g3961.t1	Transcript_C09B8.8.1	Transcript_CBG11208.1	1	1	X	6015492	6017782	+	C09B8.8	NA	159	159	168	0.946428571428571	0.946428571428571	0.0535714285714286	0.0535714285714286	Deviated (Concordant)
OG0007755	g2030.t1	Transcript_C09B8.4.1	Transcript_CBG12665.1	1	1	X	6018442	6019936	-	C09B8.4	NA	282	282	289	0.975778546712803	0.975778546712803	0.0242214532871973	0.0242214532871973	Near-identical
OG0008507	g3962.t1	Transcript_C09B8.5.1	Transcript_CBG11209.1	1	1	X	6020856	6022569	-	C09B8.5	NA	326	283	326	1	0.868098159509202	0	0.131901840490798	Identical
OG0006634	g19229.t1	Transcript_C45B2.5.1	Transcript_CBG14820.1	1	1	X	6058255	6060242	+	gln-1	C45B2.5	385	385	385	1	1	0	0	Identical
OG0013838	g19230.t1	Transcript_C45B2.7.1	Transcript_CBG14821.1	1	1	X	6060758	6065986	-	ptr-4	C45B2.7	958	958	960	0.997916666666667	0.997916666666667	0.00208333333333333	0.00208333333333333	Near-identical
OG0013839	g19232.t1	Transcript_C45B2.3.1	Transcript_CBG14824.1	1	1	X	6082960	6083412	+	C45B2.3	NA	98	98	107	0.91588785046729	0.91588785046729	0.0841121495327103	0.0841121495327103	Deviated (Concordant)
OG0013840	g19233.t1	Transcript_C45B2.2.1	Transcript_CBG14825.1	1	1	X	6084739	6085189	+	C45B2.2	NA	100	100	99	1.01010101010101	1.01010101010101	0.0101010101010102	0.0101010101010102	Near-identical
OG0013841	g19239.t1	Transcript_C15H9.5.1	Transcript_CBG14830.1	1	1	X	6093300	6097574	+	C15H9.5	NA	582	582	581	1.00172117039587	1.00172117039587	0.00172117039586928	0.00172117039586928	Near-identical
OG0013842	g19241.t1	Transcript_C15H9.11.1	Transcript_CBG14832.1	1	1	X	6102882	6103397	-	C15H9.11	NA	115	115	118	0.974576271186441	0.974576271186441	0.0254237288135594	0.0254237288135594	Near-identical
OG0013843	g19242.t1	Transcript_C15H9.7.1	Transcript_CBG14833.1	1	1	X	6106927	6109338	-	kynu-1	C15H9.7	483	483	478	1.01046025104603	1.01046025104603	0.0104602510460252	0.0104602510460252	Near-identical
OG0013844	g19245.t2	Transcript_C15H9.3.1	Transcript_CBG14836.1	1	1	X	6115802	6118172	+	C15H9.3	NA	304	314	314	0.968152866242038	1	0.0318471337579618	0	Identical
OG0013845	g19246.t1	Transcript_C15H9.2.1	Transcript_CBG14837.1	1	1	X	6118526	6120537	+	C15H9.2	NA	265	265	265	1	1	0	0	Identical
OG0013846	g19247.t1	Transcript_C15H9.1.1	Transcript_CBG14838.1	1	1	X	6122311	6127554	+	nnt-1	C15H9.1	1038	1038	1041	0.997118155619596	0.997118155619596	0.00288184438040351	0.00288184438040351	Near-identical
OG0013847	g19248.t1	Transcript_C15H9.9.1	Transcript_CBG14839.1	1	1	X	6127528	6128275	-	C15H9.9	NA	137	137	137	1	1	0	0	Identical
OG0013848	g19250.t1	Transcript_C34H3.1.1	Transcript_CBG14841.1	1	1	X	6141989	6150549	-	tag-275	C34H3.1	474	474	472	1.00423728813559	1.00423728813559	0.00423728813559321	0.00423728813559321	Near-identical
OG0013849	g19252.t2	Transcript_C34H3.2.1	Transcript_CBG14844.1	1	1	X	6159377	6160527	-	odd-2	C34H3.2	260	260	254	1.02362204724409	1.02362204724409	0.0236220472440944	0.0236220472440944	Near-identical
OG0013850	g19254.t1	Transcript_T25B2.1.1	Transcript_CBG14847.1	1	1	X	6173956	6175482	+	T25B2.1	NA	149	149	150	0.993333333333333	0.993333333333333	0.00666666666666671	0.00666666666666671	Near-identical
OG0006571	g19255.t1	Transcript_T25B2.3.1	Transcript_CBG31014.1	1	1	X	6176129	6177192	+	T25B2.3	NA	175	175	177	0.988700564971751	0.988700564971751	0.0112994350282486	0.0112994350282486	Near-identical
OG0006335	g19258.t1	Transcript_T13C5.10.1	Transcript_CBG31006.1	1	1	X	6188148	6189505	+	T13C5.10	NA	197	184	174	1.13218390804598	1.05747126436782	0.132183908045977	0.0574712643678161	Deviated (Discordant)
OG0013851	g19268.t1	Transcript_T13C5.4.1	Transcript_CBG14858.1	1	1	X	6191605	6194241	-	ceh-54	T13C5.4	222	222	221	1.00452488687783	1.00452488687783	0.00452488687782804	0.00452488687782804	Near-identical
OG0013852	g19270.t1	Transcript_T13C5.5.1	Transcript_CBG14861.1	1	1	X	6201875	6204746	-	bca-1	T13C5.5	270	270	270	1	1	0	0	Identical
OG0013853	g19271.t1	Transcript_T13C5.8.1	Transcript_CBG28141.1	1	1	X	6205180	6206405	-	mtp-18	T13C5.8	160	160	166	0.963855421686747	0.963855421686747	0.036144578313253	0.036144578313253	Near-identical
OG0013854	g19272.t1	Transcript_T13C5.6.1	Transcript_CBG14862.1	1	1	X	6206362	6207687	-	T13C5.6	NA	186	186	186	1	1	0	0	Identical
OG0013855	g19275.t1	Transcript_C14F11.3.1	Transcript_CBG05007b.1	1	1	X	6226126	6230769	-	lite-1	C14F11.3	443	443	439	1.00911161731207	1.00911161731207	0.00911161731207288	0.00911161731207288	Near-identical
OG0013856	g19277.t2	Transcript_C14F11.5b.1	Transcript_CBG05009b.1	1	1	X	6233151	6235543	-	hsp-43	C14F11.5	395	395	393	1.00508905852417	1.00508905852417	0.00508905852417296	0.00508905852417296	Near-identical
OG0013857	g19278.t1	Transcript_C14F11.6.1	Transcript_CBG05010.1	1	1	X	6238123	6239065	-	rml-3	C14F11.6	190	190	190	1	1	0	0	Identical
OG0006668	g19279.t1	Transcript_C14F11.1.1	Transcript_CBG05011.1	1	1	X	6240983	6242709	+	got-2.2	C14F11.1	414	414	414	1	1	0	0	Identical
OG0013859	g19289.t1	Transcript_W05H9.4.1	Transcript_CBG05026.1	1	1	X	6263648	6266913	+	W05H9.4	NA	812	812	780	1.04102564102564	1.04102564102564	0.0410256410256411	0.0410256410256411	Near-identical
OG0013860	g19290.t1	Transcript_W05H9.2.1	Transcript_CBG05027.1	1	1	X	6267039	6271094	+	W05H9.2	NA	707	707	851	0.830787309048179	0.830787309048179	0.169212690951821	0.169212690951821	Deviated (Concordant)
OG0013861	g19293.t1	Transcript_T07H6.5b.1	Transcript_CBG05030b.1	1	1	X	6281847	6291549	-	lev-9	T07H6.5	1348	1348	1347	1.0007423904974	1.0007423904974	0.000742390497401546	0.000742390497401546	Near-identical
OG0013862	g19294.t1	Transcript_T07H6.2.1	Transcript_CBG05032.1	1	1	X	6293112	6298305	+	mom-1	T07H6.2	430	444	442	0.972850678733032	1.00452488687783	0.0271493212669683	0.00452488687782804	Near-identical
OG0013863	g19297.t1	Transcript_T10E10.4a.1	Transcript_CBG05036.1	1	1	X	6314529	6319646	-	T10E10.4	NA	917	917	916	1.00109170305677	1.00109170305677	0.00109170305676853	0.00109170305676853	Near-identical
OG0013864	g19301.t1	Transcript_C03B1.13.1	Transcript_CBG05042.1	1	1	X	6335279	6338051	-	C03B1.13	NA	506	520	506	1	1.02766798418972	0	0.0276679841897234	Identical
OG0013865	g19304.t1	Transcript_C03B1.9.1	Transcript_CBG05045.1	1	1	X	6346359	6347113	-	C03B1.9	NA	198	198	205	0.965853658536585	0.965853658536585	0.0341463414634147	0.0341463414634147	Near-identical
OG0013866	g19305.t1	Transcript_C03B1.6.1	Transcript_CBG05046.1	1	1	X	6350316	6352076	+	C03B1.6	NA	226	208	222	1.01801801801802	0.936936936936937	0.0180180180180181	0.0630630630630631	Near-identical
OG0013867	g19306.t1	Transcript_C03B1.5.1	Transcript_CBG27759.1	1	1	X	6355585	6357707	+	C03B1.5	NA	359	359	328	1.09451219512195	1.09451219512195	0.0945121951219512	0.0945121951219512	Deviated (Concordant)
OG0013868	g19308.t1	Transcript_C03B1.4.1	Transcript_CBG05049.1	1	1	X	6364496	6365717	+	C03B1.4	NA	272	272	253	1.07509881422925	1.07509881422925	0.075098814229249	0.075098814229249	Deviated (Concordant)
OG0013869	g19311.t1	Transcript_C03B1.2.1	Transcript_CBG05051.1	1	1	X	6370017	6373383	+	C03B1.2	NA	226	226	226	1	1	0	0	Identical
OG0013870	g19312.t1	Transcript_C03B1.12.1	Transcript_CBG05052.1	1	1	X	6376459	6377684	-	lmp-1	C03B1.12	235	235	237	0.991561181434599	0.991561181434599	0.00843881856540085	0.00843881856540085	Near-identical
OG0013871	g19315.t2	Transcript_T22E5.3.1	Transcript_CBG05054.1	1	1	X	6385485	6387863	+	igdb-3	T22E5.3	532	550	547	0.972577696526508	1.0054844606947	0.0274223034734917	0.00548446069469843	Near-identical
OG0014629	g19317.t1	Transcript_T22E5.5.1	Transcript_CBG05057.1	1	1	X	6408471	6410227	-	mup-2	T22E5.5	405	405	405	1	1	0	0	Identical
OG0013873	g19322.t1	Transcript_T22E5.6.1	Transcript_CBG05061.1	1	1	X	6413738	6416407	-	T22E5.6	NA	244	244	249	0.979919678714859	0.979919678714859	0.0200803212851406	0.0200803212851406	Near-identical
OG0013874	g19323.t1	Transcript_K10C2.12.1	Transcript_CBG31379.1	1	1	X	6420070	6420781	-	K10C2.12	NA	88	111	88	1	1.26136363636364	0	0.261363636363636	Identical
OG0013875	g19324.t1	Transcript_K10C2.1.1	Transcript_CBG05062.1	1	1	X	6421036	6430610	-	ctsa-2	K10C2.1	2208	2209	2314	0.95419187554019	0.954624027657736	0.0458081244598099	0.0453759723422644	Near-identical
OG0013876	g19325.t1	Transcript_K10C2.2.1	Transcript_CBG05063.1	1	1	X	6430695	6433788	-	K10C2.2	NA	349	349	347	1.00576368876081	1.00576368876081	0.00576368876080702	0.00576368876080702	Near-identical
OG0013877	g19326.t1	Transcript_K10C2.3.1	Transcript_CBG05064.1	1	1	X	6444185	6446664	-	asp-14	K10C2.3	367	367	366	1.00273224043716	1.00273224043716	0.00273224043715836	0.00273224043715836	Near-identical
OG0013878	g19327.t1	Transcript_K10C2.4.1	Transcript_CBG05065.1	1	1	X	6446746	6448916	-	fah-1	K10C2.4	418	418	418	1	1	0	0	Identical
OG0016689	g19328.t1	Transcript_K10C2.5.1	Transcript_CBG05066.1	1	1	X	6449959	6450939	-	grl-6	K10C2.5	241	241	240	1.00416666666667	1.00416666666667	0.00416666666666665	0.00416666666666665	Near-identical
OG0013879	g19329.t1	Transcript_K04E7.3.1	Transcript_CBG05067a.1	1	1	X	6451698	6455257	-	nas-33	K04E7.3	652	656	644	1.01242236024845	1.01863354037267	0.0124223602484472	0.0186335403726707	Near-identical
OG0013880	g19330.t1	Transcript_K04E7.2.1	Transcript_CBG05068.1	1	1	X	6456872	6461767	+	pept-1	K04E7.2	838	838	835	1.00359281437126	1.00359281437126	0.00359281437125758	0.00359281437125758	Near-identical
OG0013881	g19331.t1	Transcript_C15B12.2.1	Transcript_CBG05069.1	1	1	X	6463412	6465861	+	C15B12.2	NA	595	595	416	1.43028846153846	1.43028846153846	0.430288461538461	0.430288461538461	Deviated (Concordant)
OG0013882	g19334.t1	Transcript_C15B12.9.1	Transcript_CBG05072.1	1	1	X	6468799	6470327	+	C15B12.9	NA	291	291	273	1.06593406593407	1.06593406593407	0.0659340659340659	0.0659340659340659	Deviated (Concordant)
