Orthogroup	CGC2	N2	AF16	QX1410	CGC2_counts	AF16_counts	QX1410_counts	class	CGC2_chrom	CGC2_start	CGC2_end	CGC2_strand	AF16_chrom	AF16_start	AF16_end	AF16_strand	QX1410_chrom	QX1410_start	QX1410_end	QX1410_strand
OG0013996	g19652.t1	Transcript_C39D10.3a.1	Transcript_CBG16841.1	transcript_QX1410.39403.1	1	1	1	COMPLETE	X	13987953	13991641	+	X	13611408	13615309	+	X	13819488	13823417	+
OG0013997	g19653.t1	Transcript_C39D10.2.1	Transcript_CBG16842.1	transcript_QX1410.39404.1	1	1	1	COMPLETE	X	13993498	13993882	+	X	13616979	13617564	+	X	13825047	13825682	+
OG0013998	g19654.t1	Transcript_C39D10.5.1	Transcript_CBG16843.1	transcript_QX1410.39405.1	1	1	1	COMPLETE	X	13994325	13995336	-	X	13617566	13618841	-	X	13825697	13826946	-
OG0013999	g19655.t1	Transcript_C39D10.6.1	Transcript_CBG16844.1	transcript_QX1410.39406.1	1	1	1	COMPLETE	X	13998990	13999946	-	X	13622443	13623533	-	X	13830564	13831569	-
OG0014000	g19656.t1	Transcript_C39D10.11a.1	Transcript_CBG16845.1	transcript_QX1410.39407.1	1	1	1	COMPLETE	X	14005782	14007349	+	X	13629214	13631209	+	X	13837337	13839266	+
OG0014001	g19658.t1	Transcript_C39D10.7.1	Transcript_CBG16847.1	transcript_QX1410.18546.2	1	1	1	COMPLETE	X	14010975	14014958	-	X	13634418	13638461	-	X	13842522	13847287	-
OG0014002	g19665.t1	Transcript_C14F5.4.1	Transcript_CBG16855.1	transcript_QX1410.39416.1	1	1	1	COMPLETE	X	14051250	14053058	-	X	13674752	13676560	-	X	13882827	13884642	-
OG0014003	g19670.t1	Transcript_F45E1.5.1	Transcript_CBG16861.1	transcript_QX1410.39420.1	1	1	1	COMPLETE	X	14089408	14091052	+	X	13712309	13714999	+	X	13920438	13924453	+
OG0014004	g19683.t1	Transcript_F45E1.4.1	Transcript_CBG16864.1	transcript_QX1410.39432.1	1	1	1	COMPLETE	X	14135087	14137018	+	X	13740920	13746065	+	X	13952830	13954961	+
OG0014005	g19688.t1	Transcript_C34D10.1.1	Transcript_CBG16873.1	transcript_QX1410.39436.1	1	1	1	COMPLETE	X	14173118	14175170	+	X	13778936	13781006	+	X	13990909	13993284	+
OG0014007	g19701.t1	Transcript_C18A11.3.1	Transcript_CBG16891.1	transcript_QX1410.39451.1	1	1	1	COMPLETE	X	14238043	14239904	+	X	13843875	13846160	+	X	14055846	14058134	+
OG0014008	g19702.t1	Transcript_C18A11.2.1	Transcript_CBG16892.1	transcript_QX1410.39452.2	1	1	1	COMPLETE	X	14242306	14242639	+	X	13848123	13848551	+	X	14060069	14060545	+
OG0014009	g19704.t1	Transcript_C18A11.1.1	Transcript_CBG16894.1	transcript_QX1410.39454.1	1	1	1	COMPLETE	X	14247174	14247677	+	X	13852739	13853603	+	X	14064782	14065556	+
OG0014010	g19705.t1	Transcript_C46F2.1.1	Transcript_CBG16895.1	transcript_QX1410.39455.1	1	1	1	COMPLETE	X	14253356	14255072	+	X	13859185	13861148	+	X	14071156	14073153	+
OG0014011	g19707.t1	Transcript_K07E3.3.1	Transcript_CBG16896.1	transcript_QX1410.18592.1	1	1	1	COMPLETE	X	14259204	14261360	-	X	13864883	13867193	-	X	14076848	14079167	-
OG0014012	g19708.t1	Transcript_K07E3.8.1	Transcript_CBG16897.1	transcript_QX1410.39458.1	1	1	1	COMPLETE	X	14262978	14264160	-	X	13868542	13869999	-	X	14080560	14082020	-
OG0014013	g19710.t1	Transcript_K07E3.2.1	Transcript_CBG16900.1	transcript_QX1410.39460.3	1	1	1	COMPLETE	X	14280169	14283771	+	X	13885992	13889803	+	X	14097963	14101720	+
OG0014014	g19712.t1	Transcript_K07E3.1.1	Transcript_CBG16903.1	transcript_QX1410.39461.1	1	1	1	COMPLETE	X	14286334	14291644	+	X	13892156	13898747	+	X	14104136	14110719	+
OG0014015	g19714.t1	Transcript_C02B8.12.1	Transcript_CBG30832.1	transcript_QX1410.39463.1	1	1	1	COMPLETE	X	14298202	14300086	-	X	13903951	13906083	-	X	14115884	14118020	-
OG0014016	g19722.t1	Transcript_F11C1.2.1	Transcript_CBG27853.1	transcript_QX1410.39476.1	1	1	1	COMPLETE	X	14366176	14367387	+	X	13971991	13973528	+	X	14192869	14194188	+
OG0014017	g19723.t1	Transcript_F11C1.3.1	Transcript_CBG16919.1	transcript_QX1410.18611.1	1	1	1	COMPLETE	X	14367689	14370897	-	X	13973517	13976787	-	X	14194320	14197758	-
OG0014018	g19724.t1	Transcript_F11C1.4.1	Transcript_CBG16920.1	transcript_QX1410.39478.2	1	1	1	COMPLETE	X	14373368	14375997	-	X	13979117	13981987	-	X	14200072	14202765	-
OG0014019	g19727.t1	Transcript_C05E7.4.1	Transcript_CBG16922.1	transcript_QX1410.39480.1	1	1	1	COMPLETE	X	14385721	14388879	-	X	13991547	13994704	-	X	14212522	14215703	-
OG0014020	g19728.t1	Transcript_C05E7.3.1	Transcript_CBG16924a.1	transcript_QX1410.39481.1	1	1	1	COMPLETE	X	14404368	14405395	+	X	14010084	14011298	+	X	14231154	14232290	+
OG0014021	g19729.t1	Transcript_C05E7.1.1	Transcript_CBG16925.1	transcript_QX1410.18616.1	1	1	1	COMPLETE	X	14407555	14409356	+	X	14013377	14015255	+	X	14234366	14236270	+
OG0014022	g19730.t1	Transcript_C05E7.2.1	Transcript_CBG16926.1	transcript_QX1410.18617.1	1	1	1	COMPLETE	X	14411398	14412632	+	X	14017090	14018542	+	X	14238187	14239541	+
OG0014023	g19731.t1	Transcript_C34E7.4.1	Transcript_CBG16927.1	transcript_QX1410.39484.1	1	1	1	COMPLETE	X	14416096	14418368	+	X	14021845	14024411	+	X	14242709	14245401	+
OG0014024	g19732.t1	Transcript_C34E7.3.1	Transcript_CBG16928.1	transcript_QX1410.39485.1	1	1	1	COMPLETE	X	14418931	14420537	-	X	14024486	14026374	-	X	14245478	14247606	-
OG0014025	g19740.t1	Transcript_K02A4.1.1	Transcript_CBG00050.1	transcript_QX1410.39493.1	1	1	1	COMPLETE	X	14478945	14481206	-	X	14092331	14095144	-	X	14308346	14311241	-
OG0014026	g19741.t1	Transcript_T14G8.3.1	Transcript_CBG00051.1	transcript_QX1410.18625.1	1	1	1	COMPLETE	X	14487585	14498294	-	X	14100949	14112218	-	X	14316978	14328256	-
OG0014027	g19742.t1	Transcript_T14G8.4.1	Transcript_CBG00052.1	transcript_QX1410.18626.1	1	1	1	COMPLETE	X	14495196	14496136	+	X	14109099	14112218	+	X	14325153	14326093	+
OG0014028	g19743.t1	Transcript_T14G8.6.1	Transcript_CBG31322.1	transcript_QX1410.18627.1	1	1	1	COMPLETE	X	14496404	14497516	+	X	14109099	14112218	+	X	14326361	14327473	+
OG0014030	g19752.t1	Transcript_C52G5.3.1	Transcript_CBG00061.1	transcript_QX1410.18635.1	1	1	1	COMPLETE	X	14531760	14532367	+	X	14146715	14147335	+	X	14361736	14362343	+
OG0014031	g19753.t1	Transcript_C52G5.2.1	Transcript_CBG00062.1	transcript_QX1410.18636.1	1	1	1	COMPLETE	X	14532559	14534129	-	X	14147419	14149188	-	X	14362416	14364155	-
OG0014032	g19755.t1	Transcript_T22H6.7.1	Transcript_CBG00069.1	transcript_QX1410.39508.1	1	1	1	COMPLETE	X	14579975	14580647	-	X	14194857	14195754	-	X	14410210	14411005	-
OG0014033	g19756.t1	Transcript_T22H6.5.1	Transcript_CBG00070.1	transcript_QX1410.39509.1	1	1	1	COMPLETE	X	14582233	14582713	-	X	14197072	14197858	-	X	14412397	14413110	-
OG0014034	g19762.t1	Transcript_T22H6.1.1	Transcript_CBG00075.1	transcript_QX1410.18641.1	1	1	1	COMPLETE	X	14604793	14607269	+	X	14219756	14222407	+	X	14435008	14437484	+
OG0014035	g19763.t1	Transcript_F22E10.5.1	Transcript_CBG00076.1	transcript_QX1410.39515.2	1	1	1	COMPLETE	X	14608850	14610960	-	X	14223502	14225932	-	X	14438763	14441175	-
OG0014036	g19779.t1	Transcript_C02B4.2.1	Transcript_CBG00093b.1	transcript_QX1410.39530.1	1	1	1	COMPLETE	X	14706300	14710882	+	X	14322119	14327178	+	X	14536509	14541602	+
OG0014037	g19780.t1	Transcript_C02B4.4.1	Transcript_CBG00094.1	transcript_QX1410.39531.1	1	1	1	COMPLETE	X	14711561	14712047	+	X	14327333	14328015	+	X	14541735	14542452	+
OG0014038	g19782.t1	Transcript_C02B4.3.1	Transcript_CBG27874b.1	transcript_QX1410.18659.1	1	1	1	COMPLETE	X	14717687	14719223	+	X	14333507	14335074	+	X	14547900	14549437	+
OG0014039	g19783.t1	Transcript_H36L18.1.1	Transcript_CBG00098.1	transcript_QX1410.39536.1	1	1	1	COMPLETE	X	14725686	14729501	-	X	14345449	14349521	-	X	14555850	14559932	-
OG0014040	g19784.t1	Transcript_R09A8.5.1	Transcript_CBG00099.1	transcript_QX1410.39537.1	1	1	1	COMPLETE	X	14735236	14736358	+	X	14355003	14356430	+	X	14565318	14566737	+
OG0014041	g19787.t1	Transcript_T24D5.2.1	Transcript_CBG00105.1	transcript_QX1410.18664.3	1	1	1	COMPLETE	X	14764443	14766301	+	X	14384214	14386717	+	X	14594554	14597015	+
OG0014042	g19792.t1	Transcript_F45E6.4.1	Transcript_CBG00116.1	transcript_QX1410.39548.1	1	1	1	COMPLETE	X	14840894	14843764	-	X	14460130	14463704	-	X	14671522	14674990	-
OG0014043	g19794.t1	Transcript_F45E6.2.1	Transcript_CBG00118.1	transcript_QX1410.39550.1	1	1	1	COMPLETE	X	14854562	14858566	-	X	14473661	14478374	-	X	14686153	14690883	-
OG0014044	g19798.t1	Transcript_T18D3.3a.1	Transcript_CBG00121.1	transcript_QX1410.18672.1	1	1	1	COMPLETE	X	14871967	14873602	+	X	14491647	14493506	+	X	14703964	14705816	+
OG0014045	g19799.t1	Transcript_T18D3.5.1	Transcript_CBG00122.1	transcript_QX1410.39554.1	1	1	1	COMPLETE	X	14873695	14874268	-	X	14493495	14494084	-	X	14705812	14706495	-
OG0014046	g19800.t2	Transcript_T18D3.2.1	Transcript_CBG00123.1	transcript_QX1410.39555.1	1	1	1	COMPLETE	X	14876745	14878674	+	X	14496552	14498481	+	X	14708862	14710791	+
OG0014047	g19803.t1	Transcript_T18D3.6.1	Transcript_CBG00126.1	transcript_QX1410.39558.1	1	1	1	COMPLETE	X	14886811	14887787	-	X	14506618	14507594	-	X	14718455	14719913	-
OG0014048	g19810.t1	Transcript_F17E5.1a.1	Transcript_CBG00133a.1	transcript_QX1410.39562.4	1	1	1	COMPLETE	X	14931247	14946227	+	X	14551203	14566650	+	X	14765845	14781309	+
OG0014049	g19813.t1	Transcript_F19H6.2.1	Transcript_CBG00138.1	transcript_QX1410.39565.1	1	1	1	COMPLETE	X	14965511	14967943	+	X	14585475	14587907	+	X	14800107	14802927	+
OG0014050	g19815.t1	Transcript_F19H6.5.1	Transcript_CBG00140.1	transcript_QX1410.18687.1	1	1	1	COMPLETE	X	14971399	14972259	+	X	14591363	14592223	+	X	14805959	14806952	+
OG0014051	g19816.t1	Transcript_F19H6.6.1	Transcript_CBG27895.1	transcript_QX1410.39568.1	1	1	1	COMPLETE	X	14973119	14974180	-	X	14593083	14594143	-	X	14807692	14808910	-
OG0014052	g19817.t1	Transcript_F42F12.4.1	Transcript_CBG00142.1	transcript_QX1410.18689.3	1	1	1	COMPLETE	X	14976265	14976984	+	X	14596224	14597015	+	X	14810886	14811677	+
OG0014053	g19818.t1	Transcript_F42F12.3.1	Transcript_CBG00143.1	transcript_QX1410.39570.1	1	1	1	COMPLETE	X	14977315	14979054	-	X	14597009	14599029	-	X	14811740	14813697	-
OG0014054	g19839.t1	Transcript_B0563.8.1	Transcript_CBG00164.1	transcript_QX1410.39590.1	1	1	1	COMPLETE	X	15040678	15041454	+	X	14661256	14662149	+	X	14875072	14876000	+
OG0014055	g19843.t1	Transcript_B0563.1.1	Transcript_CBG00168b.1	transcript_QX1410.39594.1	1	1	1	COMPLETE	X	15051529	15052300	-	X	14672113	14672884	-	X	14887076	14888044	-
OG0014056	g19845.t1	Transcript_B0563.9.1	Transcript_CBG00170.1	transcript_QX1410.39596.1	1	1	1	COMPLETE	X	15055749	15056529	-	X	14676239	14677147	-	X	14891438	14892273	-
OG0014057	g19846.t1	Transcript_B0563.10.1	Transcript_CBG00171.1	transcript_QX1410.39597.1	1	1	1	COMPLETE	X	15057390	15057733	+	X	14677881	14678402	+	X	14893134	14893517	+
OG0014058	g19849.t1	Transcript_B0563.4.1	Transcript_CBG00173.1	transcript_QX1410.39599.2	1	1	1	COMPLETE	X	15064408	15075860	-	X	14685232	14696683	-	X	14899949	14911602	-
OG0014059	g19851.t1	Transcript_B0563.7.1	Transcript_CBG00175.1	transcript_QX1410.39601.1	1	1	1	COMPLETE	X	15070891	15072965	+	X	14691545	14693884	+	X	14906633	14908803	+
OG0014060	g19856.t1	Transcript_B0563.5.1	Transcript_CBG00181.1	transcript_QX1410.18724.2	1	1	1	COMPLETE	X	15089210	15090105	-	X	14717400	14718294	-	X	14924828	14926192	-
OG0014061	g19864.t2	Transcript_F47E1.2.1	Transcript_CBG00196.1	transcript_QX1410.39614.1	1	1	1	COMPLETE	X	15171699	15174545	-	X	14800146	14803249	-	X	15007106	15010284	-
OG0014062	g19865.t2	Transcript_F47E1.20.1	Transcript_CBG00197.1	transcript_QX1410.39615.1	1	1	1	COMPLETE	X	15177534	15181819	-	X	14806135	14810656	-	X	15013029	15017322	-
OG0014063	g19867.t1	Transcript_T25B6.1.1	Transcript_CBG00199.1	transcript_QX1410.39617.1	1	1	1	COMPLETE	X	15195173	15197861	-	X	14823786	14826584	-	X	15030682	15033471	-
OG0014064	g19868.t1	Transcript_T25B6.2.1	Transcript_CBG00200.1	transcript_QX1410.18736.1	1	1	1	COMPLETE	X	15200517	15203811	-	X	14828946	14832520	-	X	15035829	15039440	-
OG0014065	g19869.t1	Transcript_T25B6.7.1	Transcript_CBG00201.1	transcript_QX1410.39619.1	1	1	1	COMPLETE	X	15204082	15208307	-	X	14832776	14836604	-	X	15039617	15043889	-
OG0014067	g19886.t1	Transcript_T25B6.5.1	Transcript_CBG00220a.1	transcript_QX1410.39638.3	1	1	1	COMPLETE	X	15272371	15273508	+	X	14906540	14907637	+	X	15107801	15109193	+
OG0014068	g19890.t1	Transcript_T25B6.4.1	Transcript_CBG00224.1	transcript_QX1410.39642.2	1	1	1	COMPLETE	X	15282643	15283854	-	X	14916175	14916750	-	X	15118075	15119370	-
OG0014069	g19896.t1	Transcript_C24A3.4.1	Transcript_CBG00232.1	transcript_QX1410.39650.1	1	1	1	COMPLETE	X	15317823	15320003	-	X	14951251	14953608	-	X	15153223	15155553	-
OG0014070	g19898.t1	Transcript_C48C5.1.1	Transcript_CBG00234.1	transcript_QX1410.18769.2	1	1	1	COMPLETE	X	15327927	15331393	-	X	14961341	14965019	-	X	15163280	15170679	-
OG0014071	g19899.t1	Transcript_C48C5.3.1	Transcript_CBG00235.1	transcript_QX1410.39653.1	1	1	1	COMPLETE	X	15346948	15349931	+	X	14980561	14984012	+	X	15182468	15185671	+
OG0014072	g19905.t1	Transcript_D1073.1.1	Transcript_CBG00240d.1	transcript_QX1410.39659.2	1	1	1	COMPLETE	X	15371475	15379512	+	X	15005086	15013838	+	X	15206980	15215596	+
OG0014073	g19906.t1	Transcript_D1009.5.1	Transcript_CBG00241.1	transcript_QX1410.18778.1	1	1	1	COMPLETE	X	15380337	15381160	+	X	15014025	15014770	+	X	15215841	15216664	+
OG0014074	g19908.t1	Transcript_D1009.4.1	Transcript_CBG00246.1	transcript_QX1410.39662.1	1	1	1	COMPLETE	X	15400588	15401927	+	X	15040803	15042567	+	X	15236059	15237829	+
OG0014075	g19915.t2	Transcript_D1053.4.1	Transcript_CBG00256.1	transcript_QX1410.39671.1	1	1	1	COMPLETE	X	15462188	15463146	-	X	15102344	15103557	-	X	15297501	15298680	-
OG0014076	g19916.t1	Transcript_D1053.1.1	Transcript_CBG00257.1	transcript_QX1410.39672.1	1	1	1	COMPLETE	X	15466196	15467563	-	X	15106310	15108069	-	X	15301516	15303190	-
OG0014077	g19921.t1	Transcript_C40H5.2c.1	Transcript_CBG00263a.1	transcript_QX1410.39678.1	1	1	1	COMPLETE	X	15504486	15514842	+	X	15144885	15155643	+	X	15339614	15350295	+
OG0014078	g19922.t1	Transcript_C40H5.4.1	Transcript_CBG00264.2	transcript_QX1410.18796.1	1	1	1	COMPLETE	X	15517750	15523117	+	X	15158088	15166521	+	X	15352825	15358523	+
OG0014079	g19930.t1	Transcript_Y102F5A.1.1	Transcript_CBG00271.1	transcript_QX1410.18801.1	1	1	1	COMPLETE	X	15565599	15568540	-	X	15206038	15208922	-	X	15400770	15403711	-
OG0014080	g19931.t1	Transcript_C34E11.1.1	Transcript_CBG00274.1	transcript_QX1410.18802.1	1	1	1	COMPLETE	X	15579421	15584593	+	X	15219829	15225386	+	X	15414562	15420118	+
OG0014081	g19939.t1	Transcript_C34E11.4.1	Transcript_CBG31505.6	transcript_QX1410.39693.1	1	1	1	COMPLETE	X	15684804	15685303	+	X	15266343	15277230	+	X	15503282	15503865	+
OG0014082	g19943.t1	Transcript_F54F7.2.1	Transcript_CBG15583.1	transcript_QX1410.39697.1	1	1	1	COMPLETE	X	15728091	15729708	+	X	15309650	15311267	+	X	15546565	15548187	+
OG0014083	g19948.t1	Transcript_F54F7.8.1	Transcript_CBG15580.1	transcript_QX1410.39702.1	1	1	1	COMPLETE	X	15738982	15739993	-	X	15320542	15322891	-	X	15557363	15558477	-
OG0014084	g19953.t2	Transcript_Y62H9A.1.1	Transcript_CBG15575.1	transcript_QX1410.18822.1	1	1	1	COMPLETE	X	15760796	15762084	+	X	15342414	15343702	+	X	15579684	15580565	+
OG0014085	g19954.t1	Transcript_Y62H9A.2.1	Transcript_CBG15574.1	transcript_QX1410.18823.1	1	1	1	COMPLETE	X	15762291	15763338	-	X	15343909	15345124	-	X	15580772	15581821	-
OG0014086	g19955.t2	Transcript_Y62H9A.3.1	Transcript_CBG15573.1	transcript_QX1410.39709.1	1	1	1	COMPLETE	X	15764348	15765582	-	X	15345893	15347203	-	X	15582754	15584083	-
OG0014087	g19956.t2	Transcript_Y62H9A.4.1	Transcript_CBG15572.1	transcript_QX1410.18825.1	1	1	1	COMPLETE	X	15765781	15766585	+	X	15347398	15348256	+	X	15584250	15585123	+
OG0014088	g19957.t1	Transcript_Y62H9A.5.1	Transcript_CBG15571.1	transcript_QX1410.18826.2	1	1	1	COMPLETE	X	15768584	15769279	-	X	15350135	15350844	-	X	15586894	15587762	-
OG0014089	g19958.t1	Transcript_Y62H9A.6.1	Transcript_CBG15570.1	transcript_QX1410.39712.1	1	1	1	COMPLETE	X	15769513	15770129	+	X	15351109	15351794	+	X	15587965	15588660	+
OG0014090	g19961.t1	Transcript_Y62H9A.8.1	Transcript_CBG15567.1	transcript_QX1410.18830.1	1	1	1	COMPLETE	X	15776319	15777443	-	X	15357936	15359094	-	X	15594802	15595926	-
OG0014091	g19971.t1	Transcript_Y62H9A.12.1	Transcript_CBG15553.1	transcript_QX1410.39726.1	1	1	1	COMPLETE	X	15836010	15837385	+	X	15418048	15419718	+	X	15655044	15656635	+
OG0014092	g19977.t1	Transcript_F55G7.1.1	Transcript_CBG15547.1	transcript_QX1410.39733.1	1	1	1	COMPLETE	X	15853885	15856999	+	X	15435936	15439050	+	X	15672887	15676254	+
OG0014093	g19978.t1	Transcript_F55G7.4.1	Transcript_CBG30808.1	transcript_QX1410.18848.1	1	1	1	COMPLETE	X	15858111	15858861	+	X	15440154	15440932	+	X	15677155	15677905	+
OG0014094	g19989.t1	Transcript_T08D10.4.1	Transcript_CBG27944.1	transcript_QX1410.39746.1	1	1	1	COMPLETE	X	15904201	15905737	-	X	15486642	15488178	-	X	15723092	15724807	-
OG0014095	g19994.t1	Transcript_T08D10.5.1	Transcript_CBG15531.1	transcript_QX1410.39751.1	1	1	1	COMPLETE	X	15925940	15928966	+	X	15509208	15512409	+	X	15745282	15748457	+
OG0014096	g19995.t1	Transcript_C49F5.8.1	Transcript_CBG15530.1	transcript_QX1410.39752.1	1	1	1	COMPLETE	X	15930871	15932368	+	X	15514136	15515724	+	X	15750202	15751836	+
OG0014098	g20011.t1	Transcript_Y62H9A.7.1	Transcript_CBG27958.1	transcript_QX1410.39769.1	1	1	1	COMPLETE	X	16026998	16027877	+	X	15610177	15611344	+	X	15847263	15848303	+
OG0014099	g20052.t1	Transcript_C06E2.7.1	Transcript_CBG15472.1	transcript_QX1410.39813.1	1	1	1	COMPLETE	X	16205119	16207240	+	X	15757801	15760184	+	X	16027233	16029601	+
OG0014100	g20053.t1	Transcript_C06E2.5.1	Transcript_CBG15471.1	transcript_QX1410.39814.1	1	1	1	COMPLETE	X	16216061	16217145	+	X	15768763	15770103	+	X	16038198	16039540	+
OG0014102	g20059.t1	Transcript_C28G1.2.1	Transcript_CBG15466.1	transcript_QX1410.18924.1	1	1	1	COMPLETE	X	16235630	16236614	-	X	15788292	15790108	-	X	16057720	16059926	-
OG0014103	g20060.t1	Transcript_C28G1.3.1	Transcript_CBG15465.1	transcript_QX1410.39821.3	1	1	1	COMPLETE	X	16238170	16244446	+	X	15790857	15797337	+	X	16060284	16066775	+
OG0014104	g20062.t1	Transcript_R04E5.2.1	Transcript_CBG15463.1	transcript_QX1410.18926.1	1	1	1	COMPLETE	X	16249245	16253259	-	X	15801826	15806015	-	X	16071253	16075420	-
OG0014105	g20064.t1	Transcript_R04E5.7.1	Transcript_CBG15460.1	transcript_QX1410.39826.1	1	1	1	COMPLETE	X	16278331	16279957	+	X	15831881	15833817	+	X	16100233	16102284	+
OG0014106	g20070.t1	Transcript_ZK721.1.1	Transcript_CBG15447.1	transcript_QX1410.18937.2	1	1	1	COMPLETE	X	16319621	16324336	-	X	15875973	15881021	-	X	16141455	16147235	-
OG0014107	g20072.t1	Transcript_ZK721.4.1	Transcript_CBG15445.1	transcript_QX1410.39839.1	1	1	1	COMPLETE	X	16330311	16336521	-	X	15886637	15893194	-	X	16152068	16158675	-
OG0014108	g20073.t1	Transcript_M02D8.1.1	Transcript_CBG15443.1	transcript_QX1410.18940.1	1	1	1	COMPLETE	X	16348041	16350111	-	X	15904645	15906722	-	X	16169901	16172172	-
OG0014109	g20074.t1	Transcript_M02D8.5.1	Transcript_CBG15442.1	transcript_QX1410.18941.1	1	1	1	COMPLETE	X	16352747	16358604	+	X	15909260	15915306	+	X	16174809	16180785	+
OG0014110	g20075.t1	Transcript_M02D8.4.1	Transcript_CBG15441.1	transcript_QX1410.39842.1	1	1	1	COMPLETE	X	16362090	16364507	+	X	15918500	15921323	+	X	16183936	16186805	+
OG0014111	g20077.t1	Transcript_M02D8.7.1	Transcript_CBG27983.1	transcript_QX1410.39844.1	1	1	1	COMPLETE	X	16371911	16375303	+	X	15928494	15931914	+	X	16193977	16197391	+
OG0014112	g20081.t1	Transcript_K01A12.3.1	Transcript_CBG15435a.1	transcript_QX1410.39848.1	1	1	1	COMPLETE	X	16392629	16398248	-	X	15948873	15954385	-	X	16214349	16219862	-
OG0014113	g20087.t2	Transcript_F12D9.1.1	Transcript_CBG15427.1	transcript_QX1410.18952.1	1	1	1	COMPLETE	X	16429921	16433044	-	X	15987381	15989721	-	X	16251437	16254561	-
OG0014114	g20093.t1	Transcript_K09E2.1.1	Transcript_CBG15420.1	transcript_QX1410.18957.2	1	1	1	COMPLETE	X	16467035	16471081	+	X	16023245	16027781	+	X	16288189	16292723	+
OG0014115	g20094.t2	Transcript_F53A9.5.1	Transcript_CBG15419c.1	transcript_QX1410.39862.1	1	1	1	COMPLETE	X	16481457	16484864	+	X	16038050	16041892	+	X	16303073	16306573	+
OG0014116	g20095.t1	Transcript_F53A9.4.1	Transcript_CBG15417.1	transcript_QX1410.39863.1	1	1	1	COMPLETE	X	16485976	16488251	+	X	16042531	16044937	+	X	16307566	16310099	+
OG0014117	g20097.t1	Transcript_F53A9.3.1	Transcript_CBG15415.1	transcript_QX1410.39865.1	1	1	1	COMPLETE	X	16493992	16494920	+	X	16050606	16051838	+	X	16315802	16316790	+
OG0014118	g20112.t1	Transcript_F53A9.8.1	Transcript_CBG15401.1	transcript_QX1410.39880.1	1	1	1	COMPLETE	X	16525450	16525716	-	X	16082069	16082335	-	X	16347068	16347620	-
OG0014119	g20113.t1	Transcript_F53A9.9.1	Transcript_CBG15400.1	transcript_QX1410.39881.1	1	1	1	COMPLETE	X	16526640	16527071	-	X	16083259	16083690	-	X	16348363	16349290	-
OG0014121	g20150.t1	Transcript_F18E9.3.1	Transcript_CBG22805.1	transcript_QX1410.19008.1	1	1	1	COMPLETE	X	16966253	16968855	-	X	16256099	16259150	-	X	16745160	16748111	-
OG0014122	g20151.t1	Transcript_F18E9.4.1	Transcript_CBG22804a.1	transcript_QX1410.39925.1	1	1	1	COMPLETE	X	16971629	16974514	-	X	16261758	16264789	-	X	16750725	16754017	-
OG0014123	g20157.t1	Transcript_D2021.2a.1	Transcript_CBG22799.1	transcript_QX1410.39932.1	1	1	1	COMPLETE	X	17007492	17011478	-	X	16298080	16302471	-	X	16786248	16790628	-
OG0014124	g20161.t1	Transcript_C03G5.14.1	Transcript_CBG28003.1	transcript_QX1410.39936.1	1	1	1	COMPLETE	X	17033833	17035556	-	X	16324809	16326646	-	X	16811685	16813408	-
OG0014125	g20163.t1	Transcript_H03E18.1.1	Transcript_CBG22791.1	transcript_QX1410.39938.1	1	1	1	COMPLETE	X	17044102	17052405	-	X	16334971	16343846	-	X	16821759	16830297	-
OG0014126	g20164.t1	Transcript_W05E7.1.1	Transcript_CBG25135.1	transcript_QX1410.19024.1	1	1	1	COMPLETE	X	17057690	17058379	-	X	16350033	16350901	-	X	16835380	16836246	-
OG0014127	g20165.t1	Transcript_T01B10.2.1	Transcript_CBG22788.1	transcript_QX1410.19025.1	1	1	1	COMPLETE	X	17058961	17059794	-	X	16351326	16352319	-	X	16836667	16837669	-
OG0014129	g20171.t1	Transcript_T01B10.4a.1	Transcript_CBG22776a.1	transcript_QX1410.39944.1	1	1	1	COMPLETE	X	17100460	17102455	+	X	16392964	16395494	+	X	16870484	16873016	+
OG0014130	g20172.t1	Transcript_F16F9.5.1	Transcript_CBG22775.1	transcript_QX1410.39945.1	1	1	1	COMPLETE	X	17105053	17110086	+	X	16397659	16402589	+	X	16875044	16880390	+
OG0014131	g20173.t1	Transcript_F16F9.4.1	Transcript_CBG22774.1	transcript_QX1410.39946.1	1	1	1	COMPLETE	X	17112629	17114529	+	X	16403211	16407300	+	X	16882661	16884902	+
OG0014132	g20174.t2	Transcript_F16F9.3.1	Transcript_CBG22773.1	transcript_QX1410.39947.1	1	1	1	COMPLETE	X	17114856	17116295	-	X	16407307	16408918	-	X	16884838	16886458	-
OG0014133	g20175.t1	Transcript_F16F9.2.1	Transcript_CBG22772.1	transcript_QX1410.39948.1	1	1	1	COMPLETE	X	17118214	17122609	+	X	16410715	16415327	+	X	16888293	16894155	+
